fused.ts,fused.H,fused.q[0],fused.q[1],fused.q[2],fused.q[3]
26857,-27.136038,0.989302,0.073254,0.125718,-0.010482
26919,-27.132965,0.989837,0.052806,0.131745,-0.008833
26980,-27.129669,0.989101,0.038981,0.141783,-0.007503
27021,-27.124866,0.985049,0.024118,0.170449,-0.006618
27083,-27.119844,0.977272,0.014284,0.211444,-0.005146
27144,-27.113422,0.967231,0.004486,0.253848,-0.002384
27186,-27.107885,0.958705,-0.003245,0.284382,0.000531
27248,-27.099506,0.948675,-0.00694,0.316169,0.00208
27309,-27.093466,0.937999,-0.012812,0.346374,0.004402
27350,-27.084742,0.926784,-0.013157,0.375326,0.005284
27411,-27.075993,0.916486,-0.010709,0.399895,0.004763
27473,-27.067549,0.909062,-0.009639,0.416527,0.004382
27514,-27.058714,0.903579,-0.009344,0.428294,0.00471
27576,-27.048784,0.900243,-0.001959,0.435379,0.001641
27637,-27.039122,0.89884,0.012422,0.438068,-0.005349
27699,-27.029131,0.898259,0.026932,0.438469,-0.012267
27740,-27.02054,0.897922,0.043309,0.437547,-0.020351
27802,-27.0138,0.898835,0.066904,0.43205,-0.030872
27864,-27.00749,0.898969,0.094253,0.425536,-0.043489
27904,-27.002588,0.897292,0.122751,0.420222,-0.056689
27966,-26.997692,0.896137,0.137065,0.417264,-0.063581
28027,-26.995295,0.89675,0.138334,0.415436,-0.064155
28068,-26.992964,0.897296,0.135815,0.415268,-0.062983
28130,-26.990654,0.896017,0.134824,0.418343,-0.062969
28192,-26.989353,0.895603,0.135809,0.418833,-0.063485
28232,-26.988029,0.897193,0.136701,0.415157,-0.063263
28294,-26.986008,0.900833,0.132925,0.408835,-0.060702
28356,-26.985018,0.912716,0.109019,0.390874,-0.047777
28397,-26.983746,0.931855,0.082861,0.35179,-0.032003
28459,-26.982935,0.953018,0.070942,0.293653,-0.022158
28520,-26.982157,0.970889,0.065992,0.229728,-0.015631
28561,-26.982014,0.983396,0.059159,0.171263,-0.010064
28623,-26.981794,0.991524,0.047866,0.120696,-0.004634
28664,-26.982815,0.996,0.038298,0.080711,-0.001592
28725,-26.985878,0.998813,0.023415,0.042721,0.000331
28787,-26.990414,0.999783,0.01386,0.015521,0.000969
28828,-26.994823,0.999746,0.022149,0.004071,0.001258
28890,-27.002735,0.999303,0.037277,0.001386,0.001514
28951,-27.011759,0.998936,0.045814,-0.005124,0.001634
29013,-27.020504,0.999074,0.039405,-0.01725,0.001111
29054,-27.029913,0.999202,0.029402,-0.027011,0.000574
29116,-27.040424,0.999425,0.021047,-0.026573,0.000421
29177,-27.050514,0.999715,0.016605,-0.017171,0.000404
29218,-27.060759,0.999867,0.014766,-0.006917,0.000206
29280,-27.070759,0.999853,0.017153,0.000064,0.00011
29341,-27.081804,0.999765,0.020703,0.006476,-0.000058
29403,-27.090929,0.999666,0.023759,0.010195,-0.000311
29444,-27.100733,0.999677,0.023106,0.010581,-0.000425
29506,-27.110353,0.999735,0.020285,0.010911,-0.000371
29567,-27.118149,0.999685,0.019038,0.016374,-0.000213
29608,-27.125154,0.999795,0.008064,0.018548,0.00022
29670,-27.131491,0.99985,0.006536,0.016018,0.00031
29732,-27.13645,0.99982,0.009177,0.016605,-0.000161
29773,-27.140795,0.999842,0.009517,0.014989,-0.000165
29834,-27.143942,0.999877,0.009783,0.012281,-0.000232
29896,-27.145344,0.999902,0.009824,0.009931,-0.000227
29937,-27.147274,0.999935,0.009796,0.005779,-0.000073
29999,-27.149128,0.999943,0.009677,0.004522,-0.000055
30060,-27.150591,0.999944,0.009644,0.004304,-0.000025
30101,-27.152998,0.999946,0.009462,0.004225,-0.000012
30163,-27.155291,0.999948,0.009318,0.004231,-0.000029
30224,-27.15637,0.999948,0.009267,0.004222,-0.000057
30266,-27.156826,0.999949,0.009165,0.004148,-0.000033
30328,-27.157063,0.99995,0.009105,0.004055,-0.000024
30389,-27.157894,0.999951,0.009027,0.003977,-0.000029
30451,-27.158772,0.999952,0.008987,0.003906,-0.000025
30513,-27.159372,0.999953,0.008914,0.003849,-0.000031
30554,-27.159256,0.999954,0.008845,0.003807,-0.000024
30615,-27.15892,0.999954,0.008796,0.003765,-0.00002
30677,-27.159214,0.999955,0.008733,0.003722,-0.000017
30718,-27.160612,0.999956,0.008678,0.003683,-0.000017
30780,-27.161255,0.999956,0.008631,0.003639,-0.000023
30841,-27.160751,0.999957,0.008572,0.003578,-0.000019
30882,-27.161518,0.999958,0.008508,0.00353,-0.000011
30944,-27.163662,0.999958,0.008427,0.003505,-0.000006
31006,-27.163195,0.99996,0.008195,0.003585,-0.000034
31067,-27.163111,0.999961,0.008152,0.003509,-0.000016
31108,-27.163816,0.99996,0.00824,0.00359,-0.000013
31170,-27.16394,0.99996,0.008222,0.003555,-0.000031
31232,-27.162888,0.999961,0.008165,0.003476,-0.00002
31273,-27.162518,0.999961,0.008093,0.003416,-0.00002
31334,-27.162151,0.999962,0.00803,0.003319,-0.000009
31375,-27.161079,0.999963,0.008009,0.00331,-0.000014
31437,-27.160353,0.999962,0.008004,0.003327,-0.000009
31498,-27.159996,0.999962,0.008048,0.003212,-0.000042
31560,-27.159639,0.999963,0.008053,0.003173,-0.000022
31602,-27.159639,0.999964,0.007881,0.003106,-0.000013
31663,-27.160002,0.999965,0.007781,0.002983,-0.000005
31704,-27.159306,0.999965,0.007788,0.00295,-0.000001
31765,-27.158596,0.999966,0.007705,0.002906,-0.000014
31827,-27.15753,0.999966,0.007689,0.002823,-0.000012
31868,-27.157505,0.999966,0.007718,0.002905,-0.000013
31930,-27.156818,0.999967,0.007673,0.002849,-0.00002
31991,-27.156456,0.999967,0.007671,0.002811,-0.00002
32053,-27.157841,0.999967,0.007677,0.002791,-0.000008
32094,-27.158598,0.999967,0.007635,0.002765,-0.000008
32156,-27.158627,0.999967,0.007597,0.002726,-0.000012
32218,-27.160332,0.999968,0.007573,0.002698,-0.000014
32258,-27.160089,0.999968,0.007539,0.002682,-0.000012
32320,-27.160746,0.999968,0.007513,0.00266,-0.000014
32381,-27.160439,0.999969,0.007488,0.002632,-0.000015
32422,-27.159391,0.999969,0.007453,0.002614,-0.000015
32484,-27.159662,0.999969,0.007447,0.002593,-0.000004
32546,-27.15836,0.999969,0.007431,0.002575,-0.000006
32587,-27.157927,0.999969,0.007392,0.002547,-0.000012
32649,-27.158539,0.99997,0.007371,0.002529,-0.000011
32711,-27.159847,0.99997,0.007336,0.002517,-0.00001
32751,-27.161907,0.99997,0.007322,0.002498,-0.000007
32813,-27.164068,0.99997,0.007296,0.002484,-0.000003
32874,-27.16407,0.999971,0.007272,0.002465,-0.000009
32915,-27.163692,0.999971,0.007254,0.002442,-0.000005
32977,-27.163052,0.999971,0.007237,0.002431,-0.000013
33038,-27.162035,0.999971,0.007203,0.002409,-0.000009
33080,-27.162067,0.999971,0.007181,0.002406,-0.000009
33142,-27.161907,0.999971,0.007178,0.00238,-0.000004
33203,-27.162956,0.999972,0.007161,0.00237,-0.000006
33244,-27.164547,0.999972,0.007151,0.002352,-0.000006
33305,-27.165569,0.999972,0.007126,0.00234,-0.000006
33367,-27.167318,0.999972,0.007111,0.00231,0.000003
33429,-27.167133,0.999972,0.007103,0.002275,-0.000003
33470,-27.166559,0.999972,0.007083,0.002258,-0.000007
33531,-27.16556,0.999973,0.00705,0.002247,-0.000006
33593,-27.164995,0.999973,0.007035,0.002232,-0.000006
33634,-27.16482,0.999973,0.007019,0.002219,-0.000007
33696,-27.164797,0.999973,0.00702,0.002196,0
33758,-27.166285,0.999973,0.006999,0.002178,-0.000009
33819,-27.168339,0.999973,0.006988,0.002171,-0.000009
33860,-27.169748,0.999973,0.006975,0.002148,-0.000007
33921,-27.170185,0.999973,0.006965,0.00215,-0.000008
33962,-27.170853,0.999974,0.006942,0.002134,-0.00001
34024,-27.171656,0.999974,0.006922,0.00214,-0.000007
34086,-27.170042,0.999974,0.00691,0.002132,-0.000003
34147,-27.16894,0.999974,0.006899,0.002118,-0.00001
34188,-27.168049,0.999974,0.006889,0.002098,-0.000006
34250,-27.168177,0.999974,0.006889,0.002076,-0.000008
34312,-27.169222,0.999974,0.006895,0.00205,-0.000001
34353,-27.169226,0.999974,0.006887,0.002046,-0.000003
34414,-27.170397,0.999974,0.006875,0.002028,-0.000003
34476,-27.170561,0.999974,0.006862,0.002013,-0.000004
34537,-27.170292,0.999975,0.006861,0.002002,-0.000003
34578,-27.171362,0.999975,0.006853,0.002015,-0.000003
34640,-27.171783,0.999975,0.006839,0.002017,-0.000004
34702,-27.171091,0.999975,0.006834,0.002024,-0.000006
34742,-27.171343,0.999975,0.00682,0.002024,-0.000005
34804,-27.171701,0.999975,0.006816,0.002027,-0.000007
34866,-27.173199,0.999975,0.006798,0.002002,-0.000006
34928,-27.175283,0.999975,0.006798,0.001993,-0.000003
34969,-27.17816,0.999975,0.006804,0.00199,-0.000003
35030,-27.181417,0.999975,0.00681,0.001986,-0.000007
35092,-27.183033,0.999975,0.006809,0.001993,-0.000004
35153,-27.185162,0.999975,0.0068,0.001986,-0.000006
35194,-27.186705,0.999975,0.006785,0.001969,-0.000001
35256,-27.187397,0.999975,0.006767,0.001951,-0.000003
35318,-27.187393,0.999975,0.006745,0.00194,-0.000005
35379,-27.188211,0.999975,0.006736,0.001925,-0.000004
35420,-27.187567,0.999975,0.006736,0.001933,-0.000005
35482,-27.187672,0.999976,0.006728,0.001909,-0.000008
35544,-27.188702,0.999976,0.006723,0.001896,-0.000001
35606,-27.190254,0.999976,0.00671,0.001887,-0.000007
35646,-27.191544,0.999976,0.006709,0.001859,-0.000005
35708,-27.191532,0.999976,0.006701,0.001824,-0.000002
35749,-27.19187,0.999976,0.00669,0.001817,0.000002
35810,-27.190779,0.999976,0.006669,0.001804,0
35852,-27.188622,0.999976,0.00666,0.001796,-0.000006
35914,-27.190004,0.999976,0.006635,0.00176,-0.000001
35975,-27.188599,0.999977,0.006618,0.001747,-0.000004
36036,-27.187155,0.999977,0.006611,0.001733,-0.000003
36077,-27.187136,0.999977,0.006597,0.00173,-0.000001
36139,-27.187845,0.999977,0.006612,0.001715,-0.000002
36201,-27.186802,0.999977,0.006608,0.001686,0
36242,-27.188555,0.999977,0.006612,0.001668,0
36303,-27.189991,0.999977,0.006596,0.001649,-0.000006
36365,-27.188629,0.999977,0.006606,0.001638,-0.000002
36406,-27.187542,0.999977,0.006593,0.00162,-0.000004
36468,-27.185768,0.999977,0.006574,0.001611,-0.00001
36530,-27.184662,0.999977,0.006573,0.001586,0.000005
36570,-27.18359,0.999977,0.006588,0.001551,-0.000001
36632,-27.183903,0.999977,0.006583,0.001523,-0.000005
36694,-27.183254,0.999977,0.006577,0.001508,-0.000003
36735,-27.183558,0.999977,0.00655,0.001494,-0.000003
36796,-27.181931,0.999977,0.006547,0.001483,0.000001
36858,-27.180801,0.999978,0.006532,0.001437,-0.000007
36899,-27.18041,0.999978,0.006524,0.001398,-0.000004
36960,-27.179741,0.999978,0.00654,0.001372,-0.000004
37022,-27.18,0.999978,0.006543,0.001328,-0.000001
37083,-27.179016,0.999978,0.006533,0.001288,0.000002
37145,-27.177961,0.999978,0.006519,0.001265,-0.000004
37186,-27.179281,0.999978,0.006523,0.001246,0.000001
37248,-27.180733,0.999978,0.00652,0.001194,0
37309,-27.182484,0.999978,0.006512,0.001151,0.000001
37350,-27.183588,0.999978,0.006507,0.001121,-0.000001
37412,-27.184019,0.999978,0.006503,0.001067,0.000002
37454,-27.18405,0.999978,0.006508,0.001037,0.000003
37515,-27.184347,0.999979,0.00648,0.001002,0.000003
37576,-27.181623,0.999979,0.006483,0.000982,0.000006
37638,-27.182678,0.999978,0.006492,0.000952,0.000002
37679,-27.185244,0.999979,0.006482,0.000926,0.000001
37741,-27.186752,0.999979,0.006487,0.000882,0.000004
37802,-27.188625,0.999979,0.006489,0.000866,0
37843,-27.189829,0.999979,0.006488,0.000832,0.000006
37905,-27.191153,0.999979,0.006473,0.000818,0
37946,-27.192202,0.999979,0.006463,0.00081,0.000002
38008,-27.192598,0.999979,0.006446,0.000786,0.000005
38070,-27.19207,0.999979,0.006466,0.000763,0.000005
38110,-27.191475,0.999979,0.00646,0.000719,0.000005
38172,-27.191799,0.999979,0.006462,0.000674,0.000001
38233,-27.192169,0.999979,0.006461,0.000638,0
38295,-27.191483,0.999979,0.00644,0.000606,0.000003
38336,-27.191004,0.999979,0.006442,0.000581,0.000003
38398,-27.192631,0.999979,0.006446,0.000542,-0.000003
38459,-27.193483,0.999979,0.006445,0.000526,-0.000001
38500,-27.193314,0.999979,0.006447,0.000493,0.000002
38562,-27.193567,0.999979,0.006444,0.000475,0.000002
38624,-27.192883,0.999979,0.006436,0.000436,0.000008
38686,-27.192114,0.999979,0.006419,0.000403,0.000004
38726,-27.191599,0.999979,0.0064,0.000373,0.000006
38788,-27.190516,0.999979,0.006401,0.000351,0.000007
38849,-27.190042,0.99998,0.006383,0.000334,0.000003
38890,-27.190208,0.99998,0.006351,0.000333,0.000001
38952,-27.189463,0.99998,0.006335,0.000293,0.000006
39014,-27.18767,0.99998,0.006339,0.00026,0
39054,-27.186367,0.99998,0.006339,0.000233,0.000005
39116,-27.186014,0.99998,0.006322,0.000218,0.000003
39178,-27.187498,0.99998,0.006327,0.000178,0
39240,-27.188557,0.99998,0.006318,0.00017,0.000005
39302,-27.190104,0.99998,0.006333,0.000125,-0.000001
39342,-27.189878,0.99998,0.006307,0.000078,0.000002
39404,-27.188374,0.99998,0.006281,0.000042,0.000006
39465,-27.18755,0.99998,0.006271,-0.000001,0.000001
39506,-27.186768,0.999981,0.006256,-0.000052,0.000006
39568,-27.185333,0.999981,0.006249,-0.000073,0.000004
39630,-27.183903,0.999981,0.006245,-0.000124,0.000009
39671,-27.180685,0.999981,0.006243,-0.00014,0.000005
39732,-27.178175,0.999981,0.006231,-0.000176,0.000002
39794,-27.17783,0.999981,0.006211,-0.000191,0.000007
39835,-27.178576,0.999981,0.006215,-0.000217,0.000006
39897,-27.179316,0.999981,0.006206,-0.000244,0.000009
39958,-27.179338,0.999981,0.006188,-0.000271,0.000005
39999,-27.177572,0.999981,0.006176,-0.000287,0.000009
40061,-27.17614,0.999981,0.006183,-0.000298,0.000004
40122,-27.174713,0.999981,0.006173,-0.000321,0.000008
40164,-27.175421,0.999981,0.006173,-0.00035,0.000006
40226,-27.177574,0.999981,0.006146,-0.000383,0.000008
40287,-27.177629,0.999981,0.006147,-0.000412,0.000008
40328,-27.178686,0.999981,0.006135,-0.000445,0.00001
40389,-27.179073,0.999981,0.006111,-0.000496,0.000008
40451,-27.179783,0.999981,0.006114,-0.000525,0.000011
40492,-27.183304,0.999981,0.00612,-0.000544,0.000009
40554,-27.185499,0.999981,0.006124,-0.000577,0.000008
40615,-27.187645,0.999981,0.006114,-0.000621,0.000001
40677,-27.188034,0.999981,0.006112,-0.000626,0.000008
40718,-27.188366,0.999981,0.006116,-0.000638,0.000007
40780,-27.189743,0.999981,0.006105,-0.00067,0.000007
40842,-27.191509,0.999981,0.006108,-0.000704,0.000005
40882,-27.191904,0.999981,0.006112,-0.000734,0.000007
40944,-27.192595,0.999981,0.006113,-0.000777,0.000018
41006,-27.192587,0.999981,0.00611,-0.000809,0.00001
41067,-27.190813,0.999981,0.006107,-0.000839,0.000007
41108,-27.191444,0.999981,0.006101,-0.000872,0.000014
41170,-27.190071,0.999981,0.006085,-0.000883,0.000006
41232,-27.191393,0.999981,0.006074,-0.000917,0.000015
41273,-27.192123,0.999981,0.006063,-0.000933,0.000016
41335,-27.191813,0.999981,0.006031,-0.000974,0.000013
41396,-27.192451,0.999981,0.006018,-0.000989,0.000011
41437,-27.192179,0.999981,0.006014,-0.00101,0.000008
41498,-27.190844,0.999981,0.00601,-0.001031,0.000013
41560,-27.191008,0.999981,0.006007,-0.001059,0.000013
41601,-27.191353,0.999982,0.005997,-0.001085,0.000015
41662,-27.191711,0.999981,0.006002,-0.001122,0.000016
41703,-27.191191,0.999981,0.006016,-0.001133,0.000009
41765,-27.190523,0.999981,0.006022,-0.00114,0.000014
41826,-27.191877,0.999981,0.00602,-0.001152,0.000014
41868,-27.194042,0.999981,0.006031,-0.001181,0.000012
41929,-27.195087,0.999981,0.006048,-0.001211,0.000014
41991,-27.196373,0.999981,0.006044,-0.001243,0.000006
42032,-27.197508,0.999981,0.006048,-0.001268,0.000011
42094,-27.197832,0.999981,0.006051,-0.001291,0.00001
42155,-27.198534,0.999981,0.006055,-0.001336,0.000008
42217,-27.199577,0.999981,0.006055,-0.001328,0.000012
42258,-27.200325,0.999981,0.006056,-0.001335,0.000012
42320,-27.202515,0.999981,0.006034,-0.001348,0.000014
42382,-27.205265,0.999981,0.006029,-0.001366,0.000011
42422,-27.206236,0.999981,0.006037,-0.00139,0.000015
42484,-27.207026,0.999981,0.00604,-0.001427,0.000013
42545,-27.208176,0.999981,0.006045,-0.001444,0.000013
42607,-27.210215,0.999981,0.006052,-0.001489,0.000009
42648,-27.211037,0.999981,0.006054,-0.001516,0.000012
42710,-27.210222,0.999981,0.006049,-0.001542,0.000011
42771,-27.209902,0.99998,0.006055,-0.001578,0.000011
42812,-27.2089,0.99998,0.006058,-0.001605,0.000013
42874,-27.208162,0.99998,0.006066,-0.001619,0.000014
42936,-27.207289,0.99998,0.006077,-0.001634,0.000016
42998,-27.206705,0.99998,0.006093,-0.001653,0.000018
43038,-27.205688,0.99998,0.006089,-0.001659,0.000013
43100,-27.20438,0.99998,0.006108,-0.001672,0.000013
43161,-27.203793,0.99998,0.006095,-0.001695,0.000012
43202,-27.202232,0.99998,0.006075,-0.001719,0.000016
43264,-27.201878,0.99998,0.006079,-0.00174,0.000012
43326,-27.200455,0.99998,0.006076,-0.001753,0.000013
43366,-27.199383,0.99998,0.006064,-0.001772,0.000015
43428,-27.200111,0.99998,0.006062,-0.001799,0.000015
43490,-27.198698,0.99998,0.006045,-0.00184,0.000014
43531,-27.197626,0.99998,0.006043,-0.001871,0.000012
43593,-27.197277,0.99998,0.006039,-0.001882,0.000013
43654,-27.198008,0.99998,0.006027,-0.001902,0.000017
43695,-27.19838,0.99998,0.006023,-0.001916,0.000014
43757,-27.199465,0.99998,0.006004,-0.00194,0.000016
43818,-27.201254,0.99998,0.006006,-0.001952,0.000013
43860,-27.202703,0.99998,0.005996,-0.001956,0.000019
43922,-27.203077,0.99998,0.005984,-0.001966,0.000015
43983,-27.203428,0.99998,0.006004,-0.001982,0.000016
44024,-27.204481,0.99998,0.006004,-0.001985,0.000016
44085,-27.204504,0.99998,0.005994,-0.002,0.000016
44147,-27.20553,0.99998,0.005987,-0.002024,0.000013
44188,-27.208683,0.99998,0.005973,-0.002042,0.000013
44270,-27.208078,0.99998,0.005975,-0.002061,0.000013
44311,-27.208755,0.99998,0.005981,-0.002083,0.000016
44373,-27.210155,0.99998,0.005987,-0.002112,0.000017
44414,-27.211231,0.99998,0.005981,-0.002153,0.000015
44476,-27.21159,0.99998,0.005962,-0.002166,0.000014
44538,-27.212973,0.99998,0.005945,-0.0022,0.000023
44578,-27.214373,0.99998,0.005944,-0.00223,0.000014
44640,-27.21307,0.99998,0.005946,-0.00226,0.000014
44701,-27.211636,0.99998,0.005923,-0.002269,0.000021
44742,-27.211512,0.99998,0.005914,-0.002299,0.000017
44804,-27.212526,0.99998,0.005908,-0.002328,0.000014
44866,-27.211248,0.99998,0.005899,-0.002336,0.000017
44907,-27.211464,0.99998,0.005899,-0.002359,0.000017
44968,-27.211811,0.99998,0.005903,-0.002386,0.000019
45030,-27.209267,0.99998,0.005867,-0.002378,0.000018
45071,-27.209265,0.99998,0.005873,-0.002403,0.000019
45133,-27.210245,0.99998,0.005866,-0.002406,0.000021
45194,-27.210411,0.99998,0.005871,-0.002422,0.000017
45235,-27.210699,0.99998,0.00588,-0.002432,0.000018
45297,-27.21192,0.99998,0.005872,-0.00246,0.000017
45358,-27.21279,0.99998,0.005865,-0.002466,0.000017
45400,-27.212152,0.99998,0.005847,-0.002487,0.000017
45462,-27.212622,0.99998,0.005846,-0.002501,0.000015
45523,-27.213804,0.99998,0.005842,-0.002529,0.000017
45564,-27.215242,0.99998,0.005842,-0.002529,0.000018
45625,-27.215345,0.99998,0.005828,-0.002534,0.000017
45687,-27.215721,0.99998,0.005847,-0.002562,0.000019
45728,-27.216349,0.99998,0.005835,-0.002597,0.000016
45790,-27.216139,0.99998,0.005835,-0.002617,0.000022
45851,-27.215746,0.99998,0.005831,-0.002635,0.000018
45913,-27.216078,0.99998,0.005831,-0.002636,0.00002
45954,-27.216112,0.999979,0.005838,-0.002656,0.000018
46016,-27.215389,0.999979,0.005832,-0.002666,0.000018
46078,-27.214514,0.99998,0.005817,-0.002682,0.000017
46118,-27.212809,0.99998,0.005799,-0.00271,0.000018
46180,-27.211369,0.99998,0.005782,-0.002731,0.000016
46241,-27.210524,0.99998,0.00578,-0.002729,0.000019
46282,-27.211153,0.99998,0.005793,-0.002737,0.000019
46344,-27.211428,0.99998,0.005785,-0.00274,0.000016
46406,-27.211241,0.99998,0.005772,-0.002752,0.000016
46467,-27.210625,0.999979,0.005783,-0.002769,0.000023
46508,-27.210566,0.999979,0.005787,-0.00278,0.000019
46570,-27.210997,0.999979,0.005784,-0.002798,0.000016
46632,-27.210449,0.999979,0.005796,-0.002818,0.000021
46694,-27.209669,0.999979,0.005803,-0.00284,0.00002
46734,-27.209862,0.999979,0.005799,-0.00284,0.000018
46796,-27.210493,0.999979,0.005799,-0.002844,0.000023
46857,-27.210762,0.999979,0.005787,-0.002853,0.000017
46898,-27.211351,0.999979,0.005785,-0.002868,0.000015
46960,-27.213316,0.999979,0.005768,-0.002883,0.000017
47022,-27.214365,0.999979,0.005784,-0.0029,0.000017
47063,-27.214361,0.999979,0.005774,-0.002915,0.000019
47124,-27.213272,0.999979,0.00577,-0.00294,0.000017
47186,-27.212999,0.999979,0.005856,-0.002904,-0.000077
47248,-27.213058,0.999977,0.006218,-0.002669,0.000122
47289,-27.212536,0.999979,0.005734,-0.003113,-0.000229
47350,-27.214329,0.999978,0.006131,-0.002665,-0.000199
47412,-27.21397,0.999973,0.006862,-0.00214,0.001175
47453,-27.214682,0.999978,0.005938,-0.002966,0.000553
47514,-27.214685,0.999978,0.005005,-0.004286,0.00126
47576,-27.21504,0.999978,0.005811,-0.003266,0.000498
47638,-27.213268,0.999978,0.005838,-0.003016,-0.000673
47699,-27.211037,0.999977,0.00635,-0.002144,0.000596
47740,-27.20911,0.999983,0.004011,-0.004264,-0.000451
47802,-27.20598,0.999979,0.005815,-0.002846,0.000138
47864,-27.203796,0.999979,0.005782,-0.002955,-0.000093
47925,-27.203945,0.999979,0.005743,-0.002961,0.000092
47966,-27.205021,0.99998,0.005537,-0.003148,-0.000134
48028,-27.204165,0.999978,0.006118,-0.002625,0.000471
48089,-27.201824,0.999982,0.003787,-0.004507,-0.001057
48151,-27.198519,0.99998,0.004812,-0.004015,-0.000734
48192,-27.195808,0.999978,0.005373,-0.003696,-0.001143
48254,-27.193842,0.999977,0.005325,-0.004104,-0.000994
48315,-27.192247,0.999976,0.004903,-0.004932,-0.000374
48357,-27.190538,0.999975,0.005177,-0.004813,-0.000259
48418,-27.187267,0.999973,0.005077,-0.005318,0.000332
